entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_studio_s,18.97983115588889,2026-01-08T01:00:00.000Z
sensor.meross_temperature_studio_s,18.794118250833332,2026-01-08T02:00:00.000Z
sensor.meross_temperature_studio_s,18.561193364,2026-01-08T03:00:00.000Z
sensor.meross_temperature_studio_s,18.412267173805557,2026-01-08T04:00:00.000Z
sensor.meross_temperature_studio_s,18.224383576833333,2026-01-08T05:00:00.000Z
sensor.meross_temperature_studio_s,18.31461934761111,2026-01-08T06:00:00.000Z
sensor.meross_temperature_studio_s,18.72581178688889,2026-01-08T07:00:00.000Z
sensor.meross_temperature_studio_s,19.007133077944445,2026-01-08T08:00:00.000Z
sensor.meross_temperature_studio_s,19.376720300416665,2026-01-08T09:00:00.000Z
sensor.meross_temperature_studio_s,19.558072345444444,2026-01-08T10:00:00.000Z
sensor.meross_temperature_studio_s,19.73899318375,2026-01-08T11:00:00.000Z
sensor.meross_temperature_studio_s,19.993473369333334,2026-01-08T12:00:00.000Z
sensor.meross_temperature_studio_s,20.151166632583333,2026-01-08T13:00:00.000Z
